1,University of Oxford,98.5,United Kingdom,21750,10.9,"Geography,Chemistry,Chemical Engineering,Biological Sciences,General Engineering,Computer Science,Art, Performing Arts & Design,Communication & Media Studies,Electrical & Electronic Engineering,Law,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Medicine & Dentistry,Languages, Literature & Linguistics,Business & Management,Accounting & Finance,Mechanical & Aerospace Engineering,Mathematics & Statistics,Physics & Astronomy,Psychology,Other Health,Archaeology,Sociology,Civil Engineering,Education"
53,Chinese University of Hong Kong,75.4,Hong Kong,18290,18.8,"Languages, Literature & Linguistics,Architecture,Computer Science,Mechanical & Aerospace Engineering,Sport Science,Medicine & Dentistry,Politics & International Studies (incl Development Studies),Physics & Astronomy,General Engineering,Mathematics & Statistics,Education,Accounting & Finance,Other Health,Chemistry,Electrical & Electronic Engineering,Biological Sciences,Psychology,Law,Economics & Econometrics,Communication & Media Studies,Geology, Environmental, Earth & Marine Sciences,Geography,History, Philosophy & Theology,Sociology,Art, Performing Arts & Design,Business & Management"
54,Monash University,75.2,Australia,58460,43.1,"Electrical & Electronic Engineering,Mathematics & Statistics,Economics & Econometrics,General Engineering,Chemistry,Psychology,Medicine & Dentistry,Agriculture & Forestry,Geology, Environmental, Earth & Marine Sciences,Business & Management,Architecture,Veterinary Science,Law,Languages, Literature & Linguistics,Civil Engineering,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Chemical Engineering,Communication & Media Studies,Other Health,Physics & Astronomy,Accounting & Finance,Mechanical & Aerospace Engineering,Sociology,Archaeology,Biological Sciences,Education,Art, Performing Arts & Design,Computer Science,Sport Science,Geography"
55,Kyoto University,75,Japan,21817,9,"Mathematics & Statistics,Education,Economics & Econometrics,Mechanical & Aerospace Engineering,Psychology,Computer Science,Biological Sciences,History, Philosophy & Theology,Law,Electrical & Electronic Engineering,Architecture,Civil Engineering,Languages, Literature & Linguistics,Art, Performing Arts & Design,Politics & International Studies (incl Development Studies),Medicine & Dentistry,Accounting & Finance,Agriculture & Forestry,Geography,Other Health,Physics & Astronomy,Chemistry,Geology, Environmental, Earth & Marine Sciences,Archaeology,Chemical Engineering,Sociology,Sport Science,General Engineering,Business & Management,Communication & Media Studies"
55,Zhejiang University,75,China,48169,12,"Other Health,Physics & Astronomy,Business & Management,Architecture,Veterinary Science,Law,History, Philosophy & Theology,Biological Sciences,Education,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Sport Science,Geography,General Engineering,Chemistry,Accounting & Finance,Medicine & Dentistry,Agriculture & Forestry,Sociology,Art, Performing Arts & Design,Electrical & Electronic Engineering,Mathematics & Statistics,Psychology,Computer Science,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Civil Engineering,Communication & Media Studies,Archaeology,Chemical Engineering,Politics & International Studies (incl Development Studies)"
57,University of Science and Technology of China,74.8,China,20252,8.1,"History, Philosophy & Theology,Physics & Astronomy,Communication & Media Studies,Mathematics & Statistics,Archaeology,Biological Sciences,Computer Science,Accounting & Finance,Chemistry,Chemical Engineering,Languages, Literature & Linguistics,Other Health,Law,Economics & Econometrics,Electrical & Electronic Engineering,Business & Management,General Engineering,Geology, Environmental, Earth & Marine Sciences"
58,Universite Paris-Saclay,74.4,France,31662,13,"Chemical Engineering,Accounting & Finance,Biological Sciences,Business & Management,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Chemistry,Economics & Econometrics,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Medicine & Dentistry,Mathematics & Statistics,Sociology,Other Health,Physics & Astronomy,Computer Science,Sport Science,Law,Architecture,Agriculture & Forestry,Education,General Engineering,Communication & Media Studies,History, Philosophy & Theology,Civil Engineering,Geology, Environmental, Earth & Marine Sciences"
59,"University of California, Davis",74.1,United States,37926,13.3,"Mathematics & Statistics,Architecture,History, Philosophy & Theology,Law,Civil Engineering,Chemical Engineering,Business & Management,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Sociology,Physics & Astronomy,Medicine & Dentistry,Mechanical & Aerospace Engineering,General Engineering,Archaeology,Geography,Veterinary Science,Other Health,Psychology,Biological Sciences,Chemistry,Accounting & Finance,Politics & International Studies (incl Development Studies),Computer Science,Communication & Media Studies,Education,Sport Science,Art, Performing Arts & Design,Agriculture & Forestry,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences"
60,The University of Sydney,73.8,Australia,57414,23.1,"Other Health,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Architecture,Veterinary Science,Business & Management,Art, Performing Arts & Design,Agriculture & Forestry,Law,Computer Science,Mathematics & Statistics,Psychology,Medicine & Dentistry,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Civil Engineering,Chemistry,Accounting & Finance,Electrical & Electronic Engineering,Physics & Astronomy,Education,Archaeology,Chemical Engineering,Communication & Media Studies,Languages, Literature & Linguistics,Biological Sciences,Geography,General Engineering,Sport Science,Sociology"
61,University of Amsterdam,73.6,Netherlands,28649,13.2,"Computer Science,Other Health,History, Philosophy & Theology,Art, Performing Arts & Design,Politics & International Studies (incl Development Studies),Geology, Environmental, Earth & Marine Sciences,Psychology,Communication & Media Studies,Economics & Econometrics,Law,Biological Sciences,Sociology,Languages, Literature & Linguistics,Education,Geography,Mathematics & Statistics,Business & Management,Physics & Astronomy,Chemistry,Archaeology,Accounting & Finance,Medicine & Dentistry"
62,Seoul National University,73.4,South Korea,28620,16.1,"Medicine & Dentistry,Archaeology,Physics & Astronomy,Psychology,Other Health,Geology, Environmental, Earth & Marine Sciences,Sociology,History, Philosophy & Theology,Veterinary Science,Law,General Engineering,Chemical Engineering,Geography,Art, Performing Arts & Design,Agriculture & Forestry,Education,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Sport Science,Accounting & Finance,Architecture,Chemistry,Politics & International Studies (incl Development Studies),Computer Science,Biological Sciences,Business & Management,Civil Engineering,Mechanical & Aerospace Engineering,Communication & Media Studies,Mathematics & Statistics,Economics & Econometrics"
63,University of Wisconsin-Madison,73.3,United States,41209,9.9,"Civil Engineering,Geography,Medicine & Dentistry,Law,Mathematics & Statistics,Communication & Media Studies,Accounting & Finance,Archaeology,Languages, Literature & Linguistics,History, Philosophy & Theology,Physics & Astronomy,General Engineering,Electrical & Electronic Engineering,Sport Science,Veterinary Science,Chemistry,Politics & International Studies (incl Development Studies),Business & Management,Agriculture & Forestry,Biological Sciences,Computer Science,Chemical Engineering,Psychology,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences,Other Health,Education,Architecture,Economics & Econometrics,Sociology"
64,Brown University,73,United States,9781,10.3,"General Engineering,Communication & Media Studies,Languages, Literature & Linguistics,Biological Sciences,Architecture,Physics & Astronomy,Business & Management,History, Philosophy & Theology,Electrical & Electronic Engineering,Education,Chemical Engineering,Sociology,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Psychology,Medicine & Dentistry,Chemistry,Archaeology,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Other Health,Mathematics & Statistics,Computer Science,Politics & International Studies (incl Development Studies)"
64,The Hong Kong University of Science and Technology,73,Hong Kong,9794,19.9,"Mathematics & Statistics,Electrical & Electronic Engineering,Business & Management,Mechanical & Aerospace Engineering,Accounting & Finance,Civil Engineering,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Computer Science,Biological Sciences,Other Health,Chemical Engineering,Economics & Econometrics,General Engineering,Sociology,Chemistry"
64,Wageningen University & Research,73,Netherlands,15899,18.1,"Other Health,Economics & Econometrics,Politics & International Studies (incl Development Studies),Geology, Environmental, Earth & Marine Sciences,Veterinary Science,Chemistry,Biological Sciences,Chemical Engineering,Sociology,Agriculture & Forestry,Business & Management,Communication & Media Studies"
67,Australian National University,72.6,Australia,17293,15.1,"Communication & Media Studies,History, Philosophy & Theology,Psychology,Languages, Literature & Linguistics,Computer Science,Biological Sciences,Archaeology,Civil Engineering,Accounting & Finance,Mathematics & Statistics,Sociology,Electrical & Electronic Engineering,Law,Chemistry,Art, Performing Arts & Design,Other Health,Physics & Astronomy,Economics & Econometrics,Mechanical & Aerospace Engineering,Agriculture & Forestry,General Engineering,Politics & International Studies (incl Development Studies),Geography,Medicine & Dentistry,Geology, Environmental, Earth & Marine Sciences,Business & Management"
68,Washington University in St Louis,72.3,United States,13825,7.3,"Computer Science,History, Philosophy & Theology,Psychology,Mathematics & Statistics,Electrical & Electronic Engineering,Art, Performing Arts & Design,Other Health,Business & Management,Education,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Economics & Econometrics,Accounting & Finance,Sociology,Law,Politics & International Studies (incl Development Studies),Biological Sciences,Mechanical & Aerospace Engineering,General Engineering,Languages, Literature & Linguistics,Architecture,Chemical Engineering,Chemistry,Medicine & Dentistry,Archaeology,Physics & Astronomy"
69,"University of California, Santa Barbara",72.1,United States,25540,27.5,"Sociology,Geography,Chemistry,Mechanical & Aerospace Engineering,Biological Sciences,Education,Electrical & Electronic Engineering,History, Philosophy & Theology,Politics & International Studies (incl Development Studies),Geology, Environmental, Earth & Marine Sciences,Agriculture & Forestry,Psychology,Veterinary Science,Art, Performing Arts & Design,Languages, Literature & Linguistics,Archaeology,Chemical Engineering,Mathematics & Statistics,Accounting & Finance,Architecture,Physics & Astronomy,Economics & Econometrics,Computer Science,Communication & Media Studies"
70,The University of Queensland,72,Australia,42847,39.1,"Art, Performing Arts & Design,Chemical Engineering,Politics & International Studies (incl Development Studies),Other Health,Physics & Astronomy,Law,Architecture,Mechanical & Aerospace Engineering,Communication & Media Studies,Languages, Literature & Linguistics,Civil Engineering,Chemistry,Economics & Econometrics,Medicine & Dentistry,Agriculture & Forestry,Education,General Engineering,Mathematics & Statistics,Psychology,Electrical & Electronic Engineering,Biological Sciences,Sociology,History, Philosophy & Theology,Sport Science,Business & Management,Archaeology,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Computer Science,Veterinary Science,Geography"
71,Institut Polytechnique de Paris,71.3,France,6073,6.8,"Art, Performing Arts & Design,General Engineering,Mathematics & Statistics,History, Philosophy & Theology,Geology, Environmental, Earth & Marine Sciences,Civil Engineering,Education,Languages, Literature & Linguistics,Communication & Media Studies,Medicine & Dentistry,Other Health,Physics & Astronomy,Chemical Engineering,Economics & Econometrics,Mechanical & Aerospace Engineering,Accounting & Finance,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Sociology,Computer Science,Biological Sciences,Business & Management,Chemistry"
